Wall time,Step,Value
1619273015.7010398,3592295,0.0
1619273061.908084,3593795,0.0
1619273369.5193763,3603735,0.0
1619273503.4125986,3608127,-1.0
1619273588.6329403,3610930,19.0
1619273633.9179144,3612405,-1.0
1619274553.8616853,3641946,-1.0
1619274561.1265748,3642181,19.0
1619274673.556389,3645896,19.0
1619274702.5855846,3646832,0.0
1619274845.369362,3651363,0.0
1619275615.5427043,3676405,19.0
1619275794.48967,3682255,19.0
1619276447.9949965,3703800,-1.0
1619277602.8989813,3740923,-20.0
1619278403.4349973,3766310,0.0
1619278826.115609,3779228,0.0
1619279287.4477606,3793444,0.0
1619279468.1799722,3799124,0.0
1619280192.6176076,3821151,0.0
1619280765.6017241,3838961,0.0
1619280990.8255637,3845975,0.0
1619282186.6487513,3883754,0.0
1619282203.9476385,3884311,0.0
1619282568.0953026,3895777,0.0
1619282840.4313183,3904344,-1.0
1619283146.3670008,3914235,0.0
1619284040.642688,3942540,19.0
1619284227.0253744,3948497,19.0
1619284278.0506682,3950130,19.0
1619284742.0960667,3964926,0.0
1619284797.6520731,3966671,19.0
1619286016.6527824,4005420,-1.0
1619286081.5864065,4007434,-1.0
1619286704.5813262,4027788,-1.0
1619286743.900816,4029062,-1.0
1619287717.2810564,4060824,-1.0
1619288135.9605749,4074478,-1.0
1619288292.0588255,4079598,-1.0
1619288457.2647216,4085078,-1.0
1619289066.8641367,4105193,-1.0
1619289348.212546,4114415,0.0
1619289600.1215477,4122625,-1.0
1619290038.4144638,4137061,19.0
1619290067.0457227,4137990,-1.0
1619290497.1790614,4151960,-1.0
1619290804.6031427,4162013,-1.0
1619291244.51098,4176283,-1.0
1619291570.4438992,4187010,-1.0
1619291606.682439,4188210,-1.0
1619291860.8425167,4196553,-1.0
1619291920.4172144,4198481,19.0
1619292114.860377,4204770,19.0
1619292988.361451,4232876,-1.0
1619293168.1992915,4238699,19.0
1619293345.0032032,4244389,-1.0
1619293627.4343123,4253425,-1.0
1619293783.8054256,4258491,-1.0
1619293890.7081785,4261860,-1.0
1619293962.404223,4264131,-1.0
1619293964.2764444,4264191,-1.0
1619294028.0112214,4266243,-1.0
1619294028.941321,4266273,-1.0
1619294030.182014,4266314,-1.0
1619294043.719327,4266751,19.0
1619294128.593476,4269388,19.0
1619294279.6808333,4274215,-1.0
1619294447.9582703,4279640,19.0
1619294740.0057285,4289017,19.0
1619294837.6728501,4292218,0.0
1619295296.163008,4306925,19.0
1619295445.6372645,4311710,19.0
1619295657.5516584,4318534,-1.0
1619295751.5114498,4321643,-1.0
1619295840.0213737,4324513,-1.0
1619296016.6080482,4330294,-1.0
1619296244.767798,4337760,-1.0
1619296531.0317852,4347123,-1.0
1619296700.7603838,4352684,-1.0
1619297571.2757041,4380747,-1.0
1619297682.5526943,4384393,-1.0
1619297689.1884599,4384613,-1.0
1619297762.0975168,4386974,19.0
1619297912.5105534,4391856,-1.0
1619298166.5605886,4400200,-1.0
1619298225.001817,4402119,-1.0
1619298661.140429,4416436,19.0
1619299205.487471,4434195,-1.0
1619299408.506468,4440866,-1.0
1619299750.3671782,4451996,-1.0
1619300538.7619052,4477487,180.0
1619300543.2395318,4477620,-1.0
1619301281.8574057,4501433,-1.0
1619301756.9864912,4516995,-1.0
1619301766.9382968,4517330,-1.0
1619302466.886292,4540044,-1.0
1619302705.5935788,4547843,-1.0
1619303021.7905123,4558086,-1.0
1619303079.8504002,4559946,-1.0
1619303181.4805434,4563257,-1.0
1619303263.5314865,4565930,-1.0
1619303365.0667536,4569143,-1.0
1619303708.2289836,4580411,-1.0
1619304049.553428,4591552,19.0
1619304475.8980548,4605482,-1.0
1619304728.733202,4613724,-20.0
1619304953.8195436,4621149,-1.0
1619305971.5265355,4653988,-1.0
1619306046.5429304,4656443,-1.0
1619306052.2135396,4656631,-1.0
1619306163.7607841,4660175,-1.0
1619306214.3148556,4661852,-1.0
1619306408.271051,4668232,-1.0
1619306522.885618,4671887,19.0
1619306658.7384405,4676312,-1.0
1619306744.1077363,4679062,-1.0
1619306788.7764509,4680510,-1.0
1619307049.0022476,4688931,-1.0
1619307070.5856607,4689631,-1.0
1619307081.652334,4690001,-1.0
1619307384.2974174,4699487,-1.0
1619307517.2587216,4703781,-1.0
1619307597.8982108,4706414,-1.0
1619307911.4194365,4716341,-1.0
1619308022.1675882,4719920,180.0
1619308212.023159,4726022,19.0
1619308321.5989301,4729588,-1.0
1619308406.7131982,4732332,-1.0
1619308598.9452167,4738548,-1.0
1619308636.3315127,4739766,-1.0
1619308654.7663481,4740360,19.0
1619308663.9646294,4740647,-1.0
1619309027.6570334,4752277,-1.0
1619309030.1710234,4752362,-1.0
1619309072.181651,4753648,-1.0
1619309308.6797051,4761200,-1.0
1619309486.026392,4766943,-1.0
1619309836.2651944,4777972,19.0
1619309839.3854904,4778073,-20.0
1619309855.9793897,4778610,-1.0
1619310097.4792607,4786262,-20.0
1619310207.2461314,4789696,-1.0
1619310238.3891525,4790687,-1.0
1619310240.0437236,4790740,-1.0
1619310448.9412758,4797376,-1.0
1619310719.4369938,4806214,-1.0
1619310956.1111631,4813802,-1.0
1619311116.6421838,4819047,-1.0
1619311162.8376415,4820520,-1.0
1619311164.0468895,4820559,-1.0
1619311313.8754828,4825325,-1.0
1619311358.0470815,4826655,-1.0
1619311378.743265,4827335,-1.0
1619311910.2337353,4844127,-1.0
1619311958.8097923,4845690,-1.0
1619312205.083851,4853628,-1.0
1619312213.0875323,4853888,-1.0
1619312216.9315593,4854009,-1.0
1619312467.6327903,4861957,-1.0
1619312588.659234,4865585,-1.0
1619312861.7731655,4874325,-1.0
1619313169.6622095,4884320,-1.0
1619313393.2575562,4891660,-1.0
1619313417.1009722,4892449,-1.0
1619313527.7975142,4896028,-1.0
1619313576.806974,4897612,-1.0
1619314064.051123,4913730,-1.0
1619314447.8080122,4926223,-1.0
1619314618.191248,4931771,-1.0
1619315195.0293944,4950615,-1.0
1619315199.1511981,4950744,-1.0
1619315267.3958495,4953006,-1.0
1619315711.658786,4967547,-1.0
1619315789.652686,4970061,-1.0
1619316435.3396466,4990833,-1.0
1619316549.2979188,4994523,-1.0
1619316569.0261261,4995146,-1.0
1619317225.7718122,5016213,-1.0
1619317441.398581,5023175,-1.0
1619317442.9795096,5023227,-1.0
1619317859.343978,5036958,-1.0
1619317882.6917167,5037717,180.0
1619318212.266647,5048548,-1.0
1619318355.3943021,5053123,-1.0
1619318422.2564733,5055326,-1.0
1619318784.1694286,5067163,-1.0
1619319035.7978597,5075467,-1.0
1619319166.041896,5079704,19.0
1619319196.5967114,5080697,-1.0
1619320557.5631633,5125197,-20.0
1619320748.6323123,5131421,19.0
1619320859.1705675,5135025,19.0
1619321073.0937824,5141947,180.0
1619321094.0469975,5142631,19.0
1619321217.0137115,5146631,-1.0
1619321246.024862,5147574,19.0
1619321308.6391678,5149612,-1.0
1619321487.178912,5155268,19.0
1619321857.9615993,5167195,19.0
1619321864.9690413,5167430,19.0
1619322139.0962048,5176276,-1.0
1619322374.7867224,5183963,200.0
1619322617.393327,5191832,-1.0
1619323316.145436,5214564,19.0
1619324292.4405603,5246320,19.0
1619324349.97841,5248174,19.0
1619324459.1025403,5251640,19.0
1619324828.3326275,5263649,180.0
1619325042.4165237,5270427,180.0
1619326311.5088596,5312465,180.0
1619326404.7828114,5315603,-1.0
1619328220.436724,5375719,-1.0
1619328268.1977038,5377228,19.0
1619328272.198877,5377366,-1.0
1619328761.6257625,5393692,-1.0
1619328848.8848417,5396514,180.0
1619328893.2515492,5397988,-1.0
1619328939.5115821,5399398,-1.0
1619329442.7435818,5415975,-1.0
1619329526.789279,5418660,-1.0
1619329693.461307,5424040,-1.0
1619329907.0202332,5430798,-1.0
1619330131.7595043,5438147,-1.0
1619330575.4331553,5452774,-20.0
1619330718.0745108,5457440,-1.0
1619330825.7946332,5461001,-1.0
1619330926.139404,5464081,-1.0
1619331013.6034048,5466885,-1.0
1619331890.114169,5495498,-1.0
1619332120.6220078,5503113,-1.0
1619332649.3350646,5520529,-1.0
1619332722.6459124,5522924,-1.0
1619332881.0839365,5528158,-1.0
1619333297.9492545,5541833,-1.0
1619333403.032564,5545307,-1.0
1619333785.033145,5557971,-20.0
1619333961.942813,5563800,-1.0
1619334056.7239687,5566889,-1.0
1619334670.524411,5586920,-1.0
1619335696.4731858,5620826,-1.0
1619335876.8562229,5626661,-1.0
1619335944.104258,5628834,-1.0
1619336123.111915,5634727,-1.0
1619336409.135503,5643943,-1.0
1619336673.2824547,5652612,-1.0
1619336677.209156,5652744,-1.0
1619336698.9669313,5653460,-1.0
1619336818.92706,5657380,-1.0
1619336912.9354053,5660449,-1.0
1619336941.2595663,5661345,-1.0
1619337326.6408694,5673774,-1.0
1619338174.28336,5701484,-1.0
1619338439.515785,5710094,-1.0
1619338776.899307,5721293,-1.0
1619338976.7075675,5727840,-20.0
1619339145.1514654,5733366,-1.0
1619339176.8490455,5734419,-1.0
1619339910.978563,5758152,-1.0
1619340029.1996024,5762014,-1.0
1619340242.80561,5768894,-1.0
1619340492.8085806,5776752,-1.0
1619340954.442354,5791818,-1.0
1619341123.1844583,5797370,-1.0
1619341634.7634478,5814132,-1.0
1619342123.1321375,5830260,-1.0
1619342268.4395046,5834992,-20.0
1619342449.5961025,5841040,-1.0
1619342484.6948063,5842150,-1.0
1619343203.613127,5865476,-1.0
1619343519.4029691,5875827,-1.0
1619344477.8879762,5907219,-1.0
1619344560.1018512,5909820,-1.0
1619345515.5851636,5941227,-1.0
1619346116.348358,5960985,-1.0
1619346913.6592574,5986721,-1.0
1619347211.177306,5996351,-1.0
1619347415.104967,6002986,180.0
1619347725.0466783,6013233,-1.0
1619348053.937738,6023931,-20.0
1619348883.6858194,6050631,-1.0
1619349002.7410324,6054514,180.0
1619349252.8322527,6062702,-1.0
1619349268.435835,6063199,-1.0
1619349406.6222143,6067637,-1.0
1619349836.498157,6081547,19.0
1619349847.9083574,6081912,200.0
1619349958.25448,6085503,0.0
1619351023.1358325,6119900,-1.0
1619351109.2763045,6122691,19.0
1619351897.39092,6148165,19.0
1619352480.832785,6166880,-1.0
1619352952.644177,6182202,19.0
1619353965.3546627,6214906,19.0
1619354506.940882,6232347,-20.0
1619354510.2197878,6232451,-1.0
1619354815.5954618,6242351,-1.0
1619354816.220265,6242371,-1.0
1619354928.9871488,6245943,19.0
1619355022.2046402,6248957,-1.0
1619355030.9814453,6249243,19.0
1619355811.1343124,6274332,200.0
1619356841.6875029,6307666,180.0
1619357282.6858041,6321862,180.0
1619357339.5391808,6323681,200.0
1619357406.2107441,6325830,200.0
1619357437.130187,6326836,-1.0
1619357444.5602016,6327078,19.0
1619358002.9308662,6345029,19.0
1619358224.9579382,6352185,19.0
1619358590.68681,6363837,200.0
1619359367.0345392,6388979,200.0
1619359411.8622715,6390439,19.0
1619359780.8811257,6402186,0.0
1619360155.9767816,6414173,200.0
1619360168.41452,6414569,19.0
1619360321.993,6419547,-20.0
1619360399.7895305,6422092,-1.0
1619360469.9683814,6424363,19.0
1619360559.7030501,6427263,200.0
1619361029.0737693,6442331,19.0
1619361158.4838748,6446473,200.0
1619361298.5522287,6450991,-1.0
1619361851.1853619,6468848,180.0
1619362539.7825553,6491119,-20.0
1619362555.0114677,6491611,200.0
1619362801.4376276,6499493,200.0
1619362912.0857694,6502961,180.0
1619364935.280241,6568120,200.0
1619365127.712725,6574319,200.0
1619365492.4820068,6586041,200.0
1619365964.814029,6601209,0.0
1619366433.213386,6617148,19.0
1619366525.1560302,6620382,200.0
1619367186.1296542,6643609,0.0
1619367387.9607334,6650714,200.0
1619367733.470075,6662941,200.0
1619368175.522381,6678499,200.0
1619369660.344345,6730760,200.0
1619370306.27602,6753480,200.0
1619370471.2255075,6759292,200.0
1619370691.0783772,6766902,19.0
1619370853.768798,6772584,200.0
1619370981.8607583,6777076,19.0
1619371006.4607828,6777932,200.0
1619371153.531542,6783108,200.0
1619371230.3011446,6785788,200.0
1619371327.4661162,6789181,200.0
1619371553.950849,6797087,200.0
1619372041.6742969,6814197,200.0
1619372499.7468405,6830258,0.0
1619372585.2530055,6833270,0.0
1619374019.6413555,6883452,200.0
1619374056.0099177,6884722,200.0
1619374101.4219174,6886354,19.0
1619374432.942955,6897930,200.0
1619374455.0147514,6898702,200.0
1619374595.072713,6903620,200.0
1619374678.9858077,6906563,0.0
1619374810.6442697,6911191,200.0
1619374948.0443864,6916004,200.0
1619375916.9517221,6950017,200.0
1619376513.6160958,6971033,200.0
1619376519.910759,6971253,200.0
1619376755.534194,6979516,200.0
1619376867.5679967,6983436,200.0
1619377211.335846,6995491,200.0
1619377750.4689429,7014397,200.0
1619377801.6369855,7016203,200.0
1619377974.066369,7022253,200.0
1619378389.7730627,7036608,200.0
1619378481.3439124,7039822,19.0
1619379046.1020823,7059668,180.0
1619379295.7128274,7069289,200.0
1619379514.6637864,7077675,0.0
1619379620.4941738,7081716,200.0
1619379792.7085142,7088376,200.0
1619380099.6294298,7100190,19.0
1619380890.748497,7130653,200.0
1619381070.2242901,7137543,200.0
1619381104.3884366,7138847,19.0
1619381123.640464,7139596,200.0
1619381864.4696543,7168092,200.0
1619381882.3283694,7168788,200.0
1619382155.5973296,7179418,200.0
1619382735.6862657,7201810,200.0
1619382835.2472146,7205673,200.0
1619382942.3199744,7209820,19.0
1619383224.721485,7220664,200.0
1619384001.3871186,7250564,0.0
1619385293.9148154,7300198,200.0
1619385726.122147,7316781,19.0
1619386495.6784213,7346356,-20.0
1619386572.2162795,7349315,200.0
1619387864.9229693,7399216,200.0
1619388234.3023362,7413463,0.0
1619388365.0790107,7418552,200.0
1619388591.217912,7427234,180.0
1619388840.805192,7436855,200.0
1619389016.6667538,7443624,19.0
1619389391.4346905,7458115,19.0
1619389902.0998318,7477802,200.0
1619390093.228478,7485232,19.0
1619390435.4683259,7498355,200.0
1619390844.229492,7514088,200.0
1619391301.621235,7531739,200.0
1619391337.1475196,7533116,200.0
1619391380.4351451,7534794,200.0
1619391764.154538,7549591,0.0
1619391837.5644326,7552435,200.0
1619392263.0183194,7568797,200.0
1619392327.738506,7571285,200.0
1619393362.2729924,7611264,200.0
1619393431.340175,7613934,200.0
1619393648.7715673,7622318,200.0
1619393961.3926833,7634326,200.0
1619394399.043222,7650925,0.0
1619394952.3454177,7672316,19.0
1619395372.0376296,7688448,200.0
1619395565.2334838,7695928,200.0
1619395779.5003946,7704227,200.0
1619395987.9352043,7712296,200.0
1619396076.3620074,7715700,200.0
1619396088.556655,7716171,0.0
1619396507.0560908,7732247,200.0
1619396527.3101387,7733023,200.0
1619396826.6236994,7744595,-1.0
1619397227.7846737,7759902,200.0
1619397574.538697,7773273,0.0
1619398410.5253036,7805588,19.0
1619398457.7159834,7807425,200.0
1619398463.1416843,7807630,200.0
1619398520.5341592,7809835,200.0
1619398937.5938315,7825911,200.0
1619399105.5008962,7832423,200.0
1619399177.8853223,7835225,200.0
1619399254.0831559,7838155,200.0
1619399297.6519358,7839836,200.0
1619400049.5847805,7868529,200.0
1619400080.0999365,7869703,200.0
1619400323.7292936,7879080,200.0
1619400335.824419,7879548,200.0
1619400748.3771815,7895554,200.0
1619400917.8282409,7902114,200.0
1619401395.3047388,7920524,200.0
1619401469.2936368,7923364,200.0
1619401567.262342,7927154,200.0
